,content,uuid
2761,"Facebook, QAnon and the Worldâ€™s Slackening Grip on Reality",b90d1c9e38564890884a4b75667b0039
2766,When Will Clinical Trials Finally Reflect Diversity?,b7d3080ae7f54344ba8d836f2a770d10
2770,Beyond Cybersecurity,c50dc78fd7d849408818fca6f807bb31
2777,Profit First,9a4332e916f8447ebc0bb061052f59a1
2781,Firefighting,2fe2a48aa61341999cbe042887727995
2783,Wherever You Go,a72cbe0aed33458e8dc0b0518ca1e75f
2808,Stamped from the Beginning,6dade5b96ae0460ca8d3e3a5741a07f1
2815,Why Are We Yelling?,1c2e843564694c9591298724bda3e699
2849,Future Fit,9d9fa4985ee04632913985d41af8c5d4
2857,Designing Experiences,d9f8dc56cb304e4388ce11928e6f935d
2898,Lean Office and Service Simplified,c67258fe3ede4c1f934c5bf4472c8aa1
2923,The Inside Gig,6d2a81d78e374c47826bd95fb5ec3f22
2925,The Feedback Imperative,bb68ba7e5e7145f79e6537f5135ab77b
2927,"Selling With Noble Purpose, second edition",b47364b103d34786aedfb7476e5123d1
2931,Blaze Your Own Trail,3351620259284753a40fcadf105d1ed0
2933,Working Out Loud,f1addf1bca4043a9a5fc109737fd58c0
2936,How We Work,a286982d1f154e09918d3b3dc2880ef8
2944,Leading from the Roots,561ff4d99eda475e9bb34989736e55b8
2946,Blockchain Babel,fbd54ea90f74490e8f63f2d877df1d49
2949,Guerilla Marketing,18814d3d239c41ea9f1b344fffa11fd4
2951,Sell More Faster,374cbeb5f9694ae598994bdf83a3611b
2961,The Prosperity Paradox,e36227cbea554f99a847c168de21ce2a
2969,Dynamic Reteaming,c0e56f91260d4123a966c4e24707a94d
2972,Not Working,0e1ef84626174c68ace96dfc7ba2e01a
2980,Leadership Unchained,ee9497754b134c86beec5487052944f1
2988,How to Go Digital,031d09d63f114fe0a423955e2d26a997
2997,Indistractable,430a5564f9584a8dbd6d2ed0477de2d2
3001,Influencers and Revolutionaries,0dabf96fd0fb41b7b4babc9bd4e3ca59
3004,Modern Manhood,31400541906241f8a9f3a26fd1bb5cc6
3006,Not Doing,a3cccd45bcf8480dad96e65f1652ec25
3008,The Chief,bbe4228c628c410c8d3984f43a4427d9
3023,"Buzz, Sting, Bite",8b79ed77e25942028198be4ee5d0a363
3038,Inconspicuous Consumption,263149c766dd4f47995b2d1c89d82b26
3040,How to Fix a Factory,df91912d4dba4a87b970bbfc7f9a8eb4
3044,Buzz,e472f1d767dd48869e61954da3e295de
3046,The Rumble Zone,f8bf814cd3a84b19bbf8b32a9b01ce04
3048,"The B Corp Handbook, Second Edition",7cbb3602e8b34843a142193e7d23ab78
3050,Beyond Earnings,bc0371af4e0e4e309b555548ee0aa389
3055,Creating a Drama-Free Workplace,1edd88d186a047b5a8d739294c0e803c
3059,Blindside,933b726f243b4d30a9166b95df0babcd
3060,Our Posthuman Future,32637d459485424eba090596e390a22e
3061,Civilization,d8fd9c788bf3423894462a987b8820b3
3069,Ziglar on Selling,8ad0dcf8bca7410e8e70724d7c752486
3074,Hit Refresh,596014133fca4b0290e78c3be5dfb332
3078,The Vital Question,b8efee77f7e749ea9941824f298015ad
3079,The Evolution of Everything,63a74e6de5ac4ef292fdfc0eaf3147a8
3081,The Memo,c870d98ee45a4a06b7aff3adc87f1cab
3093,Progress and Poverty,ba90387eec024fbfa300a672e3907dbf
3099,The Color of Money,e680e1a6c679432e8a674222aae4c172
3101,The CEOâ€™s Guide to Restoring the American Dream,6885267b9ebd4bd1832c4aae3d94987b
3105,The Toyota Way Fieldbook,201f5bb3904d4b02a9e3ef2c45dfd1a8
3107,The Future of the Sales Profession,ff318f96e79b418993039c662ab75be1
3110,Financial Times Guide to Social Media Strategy,0c521cbd669c49f0a9c27b5db10277ab
3112,Noncompliant,347afd1fae924eaebd0e3603f7c2b349
3114,The Fixer,dac5730c1c66423d942df289d6b5e3c3
3118,How Learning Works,ca822f46cc76447d8fe0036cc7d57214
3124,FinTech Innovation,ee39c5656b21430d9ffd61cee63ca1b7
3126,The 7 Secrets to Selling More by Selling Less,5a2646d8254544cb84650297d345a080
3128,Leadership Framed by Art,f8436effd1824b9b9285ae943f462b52
3130,The Curious Advantage,4af83054f25d4d89941c77987432f908
3134,The Leaderâ€™s Greatest Return,3f5ca88a85294b318faab02dde4a671d
3138,Dark Commerce,6af0b1a9799245e58b4f036debb8375f
3140,Good Economics for Hard Times,2992455310764b9787fc6fd4d775a9dd
3142,Ogilvy on Advertising in the Digital Age,1c0a0becffee4039b1e537fe955703cc
3146,The Joy of Missing Out,39314124afb6455980f228dc56c2b053
3148,Sharenthood,17deb28b9e0f4598ba1c52c0cf40204b
3155,The 7 Secrets of Responsive Leadership,106ab387c698481c99e141472d23e8a0
3158,Creative Construction,ad014a5263124a53b5428a0a985fc110
3161,The Battle to Do Good,098d08fca9544553a2815ea5953b4d6a
3166,"Flat, Fluid, and Fast",85bbbc593d504d7a820fe8daa2d11d84
3168,Your Health at Work,424856f9dc4f495c8ce24cf1bc23a60b
3171,A Mathematician Reads the Newspaper,16c35645225249a397ee2907dadb2643
3173,The Future of Work,4cac131a44a8429b89bebf25b711e1a2
3175,FRICTION,a1452b2bb4e44cfda44e58d16f7c8e87
3177,The 100X Leader,c07cfa36e47b479dacae7910e337dc57
3179,The Financial Services Guide to Fintech,fc1b9f8a70484b64a024375446e52f75
3191,Boom,43d6624a7655432ebd4df08fbba7e6a1
3193,On Grand Strategy,76d0eda64cf648cda2aa53a24d6fea8d
3200,Darkness by Design,094f97a942704ded89c8458825b7e4d7
3204,Your Team Loves Mondays...Right?,ae56b9eca3034f4cab4a3b807221e27f
3206,Questions Are the Answer,d6f0f2f33de64576ada85bcfe69c8538
3208,Superconnector,24ecfe05475147b7922ea68df58bed3b
3214,The Invisible Hands,fef0e607d2284c179d0b40cc5ea5e291
3219,The Bartering Mindsest,65c5eef58d634b00b7eec62fe95c0835
3221,Investing in People (3rd edition),addebf9c0fd04bb38042e4999ada5d97
3225,Fiscal Therapy,84c42fc06da44643acdede483b2d7106
3227,Leading Lean,07207948d29d4d2a96f188479cfceb58
3229,Every Job is a Sales Job,05546c8b82394a98b3897dee0781c9d2
3233,The Loop Approach,b533d365158448738baf7d63bd34121c
3235,Goliath's Revenge,a4b1dfcb93fb400dae05d25832b67ac2
3237,The Great Reversal,1afaed16d43044b2b2678623231eeb58
3238,The Write to Happiness,7ecb97a590c74b83b8bb80b737990224
3240,"Career Killers, Career Builders",756597f022f648fbb5dc05f77caf46a5
3242,The End of Old Age,59b070d680cc4a0480354c5f58e8c283
3244,The Art of Invisibility,81e1e315267e4765893ce8b3565e395f
3247,The Economics of Higher Purpose,fa3b659b11544c18a002b3fa60d3a21f
3249,Flat Army,5e83335904454a42888451c387764458
3250,Advice Not Given,fcdbd04bacc0493686dfb1db6f92ba80
3256,The Hard Break,15cc44a632164a3bbf35ddcf054ed678
3259,Meltdown,94c97809402842e6b1d58f5bf62e1f90
3263,Get It Together,add8591ca733401eb6c7e7c39ca0d43c
3268,It's About Time,ce11072ed8bb4f01a4168602eb1e6183
3270,Billion Dollar Whale,a4993391ae81462aa4431fbce80612a6
3272,The Art and Science of Training,b98a9bbb0b224c4dae5aa0ebb347eb2e
3276,"Capitalism, Alone",9bba45bd61894e5d8c2be0d2d94ba08d
3280,How Clients Buy,d3e36e57cb43430ca886e4f39ab444fa
3283,Management Mess to Leadership Success,2df177984b8a45c4a8bf7ed8c75c07af
3285,This Is the Year I Put My Financial Life in Order,35edf21810ee435abcf6a4ba5f0a042e
3287,Accelerated Leadership Development,87179aaeb98d4e6885fb83c1c4e1c422
3289,Not Everyone Gets A Trophy,cbeca4ac1a0542e8b4d4830fb332571e
3291,The Airbnb Way,2392a18227cd4ed786213a5fc8e25588
3293,The Many Lives of Michael Bloomberg,a74142fd49654b7fbed5fbf5d286db61
3294,Next Is Now,22f06b5596ec458eb518dae311ca3023
3296,Face to Face,fcb391bb0d6045d48fc89be6171c8d4a
3300,The Procrastination Cure,849411dd509e49eca0c6d22614b713f6
3302,Lifescale,e92913a16748479f83de25ff04fb9bf4
3304,Kissinger the Negotiator,5fc8095f16b7463f8d0e04d0b79c9769
3306,You Don't Have to Be Ruthless to Win,e56f8ba3225048bfa9dd55ebd8a7faa9
3308,You Are Awesome,cde5bc16f4d04d1ca24e4ec806802262
3309,Get People to Do What You Want,fd2a8b4987314ffa8d698a20c986cdba
3312,Strategy Beyond the Hockey Stick,c66cf7911e2f481f9c34232c49f61eb9
3314,Make the Most Of Your Workday,9b3a806739a54daf9fa692caca451fc3
3316,Zucked,6e6f32f2d7b9495794bbe8399ddbbc86
3320,Lying for Money,724cc247e7de4128a2b28a4640e41f93
3322,The Speaker's Coach,d6b8902571064eaab01f3033fee46dbe
3326,Tomorrow without Fear,5e01bea56e9447e98c3387d9968110f1
3328,New Sales. Simplified.,8da0d3c8af8443ab9f13e954f8bac4b0
3330,Sustainable Negotiation,204705a5903840a68518384a0daf49cf
3332,Toyota Production System,44046fdd5eba4f2b9b2ceb7189b8e544
3334,The Antitrust Paradigm,df094252f74c485bbce1ba77ad15f861
3338,The Apology Impulse,7ae32becfb394f8ba05028f17b5f4f03
3342,The New Leadership Literacies,07740c720535475ea439536ab557b565
3344,Rethink,1d59ab83663945a5b1d718ec22330fea
3347,Narrative Economics,97bf426adc3947dea3e7b7c3f61d9a33
3349,The Escape Industry,d04dfced929646beb413e1d7f28486e1
3351,The Machine That Changed the World,f7151e145adf4d8f97a698ce3d8f01fc
3353,Interviewing Users,0f7b48c20996478a8bcd8c2fbca8c891
3357,Blended Learning,cdeaee06d9d04afd8d7917feb919c6cf
3359,The Sleep Solution,dafa35473b744468945f8f64b0a56ee3
3363,Customer-Driven Transformation,29d6fb0355324b8fae2302816a6be85a
3367,Pause,891dd4df3de046a59102f7678b9e3986
3369,The Technology Fallacy,89da9b74d2744389b808c6dfc6ea8270
3371,Detonate,71bbf41906384ebaa146f0b287579191
3373,How to Hold a Grudge,205f8bd6bd5c44a9b0f584f7c0e3bf50
3375,Get It Done,095564f1de2641f29498a79b33ef7fd1
3379,Mindshift,1219238b438245c3b08bb03f61c991b8
3381,Bad Advice,703fa5627666429daff71b5a996e5613
3383,Talent Magnet,7f497aa3a4b84ea0ac03e73c38f5b72e
3385,Rethinking Economics,e5c20dd586ca4e71a353a223b16f8f7d
3387,Social Value Investing,a4f2e4e308a84a11b9a16f2eca648488
3389,The Leadership Lab,ef1e8c279bf942f7968c174283b72998
3390,Happy Money,34ac7116a3674cf284de311ae70d0801
3392,A Six Sigma Approach to Sustainability,be3dedf4b5034ad48f68831e64498f41
3394,Good People,358aa6359f25495da8e4f5ebb69f0c88
3396,The Longevity Economy,ebc99430187e42fba2d152289b8c8be0
3398,Stories That Stick,3c80df36afa04d63a29d23a9347c37b5
3402,How We Talk,167538d31c20469ea978a880a7a33a79
3408,Objectives and Key Results,1b37d4cbcdc14e5e80eefc7448120844
3411,User Research,4ae230063b35445197233374f9fddbac
3413,Wake Up and Smell the Coffee,6f228eec985c4400853ef609e2e477a6
3415,Beyond Talent,55f943ed8b354fb9933a3bfbd4ee1345
3417,Shortcut Your Startup,add95844d513458595394c617b362794
3422,Endure,f2b6d18669e9480583b9340e3ddd649d
3424,Why They Buy,05a690d948fb421e9b13ada865c13be9
3428,Decisive Intuition,be16d24015f1460a86dcc7ad22b73aff
3430,Too Much of a Good Thing,40875f39a89e4cb9b2724fa0e4ff4a1a
3434,Combo Prospecting,602a119b99194a9e9f9313675f6789d6
3437,Digital Cash,a6d063638f544cd481e2e32d026bb5df
3443,Problem Solving 101,3ace90a0d3dc4281a0218907f3b2d53b
3445,YouTubers,cc1f1bb03a1a464fa32bae42532205c2
3447,No Visible Bruises,ddc367220cf6450e85633bb434f89d57
3450,The Power of Positive Leadership,ce158277b4934d22b07c9f745eab06e5
3458,Designing a Culture of Reinvention,725a02823aa641a4bac10e3ebf07f9ac
3463,Joy at Work,efef0d2114ee40e88f216c7e986016da
3468,Educated,5376425eb45c4884a5272f7aefba815d
3487,Expanding AIâ€™s Impact with Organizational Learning,bedf44e866d5458fafd44bfe582d0bf8
3497,What Job Are Affected by AI?,53a05e70ea14435a90218bcc3d15015d
3500,Life 3.0,6d7ae29076a34503952b31faa6f22f81
3503,Chinaâ€™s AI Imperative,f2009dd765b944a9a20341a08a819357
3504,The Great A.I. Awakening,9425a22639824e5287ef339a83bf3c6a
3505,What China Can Teach the U.S. About Artificial Intelligence,cdc592e554154eed9c42946f9542d58b
3506,The Executive Guide to Artificial Intelligence,86d6368483f54be887ac985070dc0d6b
3508,Will You Lose Your Job to Automation?,fb0d25f0d2bc40968785b1dfd6d6f540
3553,Why the Coronavirus Is So Confusing,9a497ab327e541dc8c5bb01a334cd9e0
3554,China 2020,c51b0ac7410842f6b94a84fb98e43f2b
3578,How to Find the Perfect Career Fit â€“ An Analytical Approach,d3daad80753444eb9264d42fa137d083
3585,Effective Internal Communication,4c6bcb0cb9df44789cf9e0ac980270a5
3611,Selling 101,f1141b1328a1409a94b74f38c52d82de
3612,Good Leaders Ask Great Questions,b9546ae440d64aa88eb97857616d4b10
3614,The Prince,42a1836c7897434ab6e1a9db8f77da7e
3617,Leaders,a4a04fecfc484fea81f2d4a525d605cd
3624,Creative Calling,b65705f5e6bd4543b3917777181b7720
3626,Wild Ride,97483b4c6abd437cb076a37ce5d2f595
3628,Driving Digital Transformation through Data and AI,8e69a4f7821b4221aa9170ffeb9cde9b
3643,From We Will to At Will,5b21579a474b4e94892fd9fea986ff8a
3667,Got Your Attention?,b470cf28f3c044f2a4a1bc9a4eef81eb
3670,Redirect,1a42cfef51184e8eae7361ed40171eaa
3676,The Entrepreneurial Attitude,6db1cf94bad14b05a72a028c807a9bfe
3682,Crucial Accountability,9398c55d20834dd799e94aad3ed47c98
3684,Radical Markets,fd04ddf35de84e178edfa192a87e5bdf
3695,Generation Friends,b0b9af633e01496a9d8ae0f391cb3108
3701,The Importance of Small Decisions (Simplicity,0100c602c6294e5cb69c3fa7a05ac29e
3712,Event Sponsorship and Fundraising,80b4bc929993469689aeb82b7b740cfb
3721,Motivational Leadership (Third Edition),cce24658416b46d6b59a600290603d69
3725,The Great Convergence,6c4b6ea2e0374410894ae087810156bd
3729,The Smart Neanderthal,f65d2dba87a349e6ac79011d1250f939
3731,Unmistakable,3d538122af4445d8ac91e54ad2be0bbd
3740,#Republic,e9669182260e45e8976279ee9938fabf
3744,Cascades,7d6038f152e745b9a16ed25b2346338c
3746,The Best Team Wins,763d56f3c3594cbbaff68f004fc1a928
3751,The Leadership Contract,4e3905d0b75542fdaa897b35bf868f4a
3752,Write Your Book in a Flash,4ad481adc0d747048ac9ccfc9552ccff
3754,The Transparency Sale,79b4c4af73c445d8b75ed44605b70e45
3756,Private Government,26eb54603ee14da1bdcc2ed546defb20
3760,Sleepyhead,1732bb1256a14cdcb5e31e628243d04f
3762,Deviate,351d7ad5b5df4c76a18417203cc6ef7a
3764,The Leading Brain,53aef0c54c2e40709d9121172e646ab6
3766,Leading Beyond the Ego,a675fec4dae5455eb2c988569aeb9a1e
3768,Prosperity,4f5addc260a9449fa10eb103949f18d9
3770,It's the Manager,a5766304be6d459e84d36fec56580fc2
3772,Kidnap,cbd55a0302614d28ae3609a37c9a56ad
3774,Bedtime Stories for Managers,200c41920438416faaeae469b01e0676
3776,Scaling Leadership,52e91e5e9cb249ccb03118aa250d58f5
3778,The Acceleration of Cultural Change,b27d1d67de9c48b3bdf3d915705c54bf
3784,Necessary Endings,5ee9f4b4c14d44eba80115b31046da2f
3786,Adaptive Markets,db067c23ed464ade9bd4136be602bd63
3788,The Unstoppable Organization,df8d28886d3d4380877112900e2593d6
3790,"Fascinate, Revised and Updated",dceb1425268c431d8020f9686d01df81
3792,The Leading Indicators,640da85a740a491b89f888e48426e54c
3794,Predictable Prospecting,e1d127271bc547de83f1173c81e68600
3800,"Think Big, Act Bigger",0a79e78169d041cf93a39c29fe88d0a6
3804,Why Customers Leave (and How to Win Them Back),94e7fcfcf4264f2b8f0fe143e3cca544
3810,How Population Change Will Transform Our World,0c66615d0f8e458aaad3f7687ce88d52
3812,Changing on the Job,f872f5fdfc8e4a70aad3b39ee21e8202
3814,The ABCs of Success,379a57b138114cfc86b8f6959965ef0c
3816,Transforming NOKIA,21e314940dd646fba804038246aa9240
3818,"55, Underemployed, and Faking Normal",43c21342c3dd45cf9e37af2aa66a4ce8
3822,The Value of Everything,833e41e916ac47e19f17dec60a312be8
3823,The Art Of Saying NO,ed3210ef4e5546c796c6cd8ec591e9c3
3825,What's Your Competitive Advantage?,2e132e886d764b74bd147bd2a412851f
3827,Microtrends Squared,05e60ae8b1c34c35aff2514b900e31b4
3831,Unlearn,42d2091a42ee4f1bb6cf838c15b9f475
3833,The Execution Factor,f7c1497035ac4575934939de75269408
3841,Enablement Mastery,6ff01749a36f455a947a7f3a3d5f9525
3847,Too Smart for Our Own Good,0cff2f7d70cd4565b4db13917375cadf
3849,Why?,2b7ceac7941f4cc0b989484fc1844484
3851,The Elephant in the Brain,d805c8fa171d46de8d0403647044d805
3853,How Not to Be Wrong,0ec84f593c9c4a77a1a85983eead55c6
3855,Mastering Leadership,60bc735a4aae46779cb1d3079bca0213
3857,The 7 Principles of Conflict Resolution,4f85e1a259554ccd864cf3091c9c2316
3859,Broke Millennial,8498bacc36df4aadb0456f30a00c05ad
3861,The New Education,2e49e026a9f54a298a434f83363dfcfb
3867,Data Driven,cd2006fbc76c45448344f9f547058483
3871,StoryTraining,1cc37ac0c4cc4c8599bf439a68c2b90b
3874,Take the Stairs,1d9b930532474582a9e885500bfa8ea0
3876,Legacy in the Making,2ecc5dc7662a490fb130b12e1e9bc1b7
3878,The Leadership Gap,0ce8960a5ab94df880ff7c6a65d1ea3c
3880,Powered by Storytelling,2d2913157a8b4b0c9fc61248f7ab477a
3882,Be Like Amazon,25b22f6756d245f2a521f731183526a3
3883,Crushing It!,3adc3595166b4a528ae7f021e0fa8d43
3885,Adaptive Space,cd114c5ca3994cd8b3d0cdc5021fd0e4
3889,You May Also Like,2f127cf1e20a47f78deec5d01e83504a
3891,We Need to Talk,5bcfd91d6f4449eea788fe931371b1d0
3893,What Are Your Blind Spots?,036d1261d8a5461bb95cc783e5270672
3895,The Gig Is Up,1b8ef51bdcc34fa6b53847a91dcb5503
3897,Succeeding with Senior Management,91c584515fa440279a0a676b89460040
3899,"Value-Added Selling, Fourth Edition",0f3ab809c3c94f7d852e9bf4adf0f205
3912,Strategy,f378c5b327ad456ea3ab4a051cae3827
3913,Heretic,1f55aae2d3ae4e31a666e8fd8089a22b
3921,How to Deal With a Manipulative Coworker,5145eabc5ea44b46be80cf8e12c6f2b6
3924,The 5 Essential People Skills,dff519339eed45bd9bb3348beffaac12
3936,Blue Ocean Strategy,ad6698274c47404ba8353c731ba5b8be
3940,Making Sense of Coronavirus Mutations,b02b90082b2e4ae690a68619ba3e41e5
3941,Trust Factor,bb950e44358e482883ccacae0d88ef3b
3942,You Need More Money,bb5288229fa74009ae851399c93301c5
3944,The Supply of Disinformation Soon Will Be Infinite,629fe7a0d0d047dd8d14c51ba0c04607
3965,How Not to Sell,84b799c0526745ee8533026a58e4d07b
3967,The Speed of Trust,9c6f2567d543428abd43e0f6759cff9b
3971,The Simplicity Principle,e22bf03842c8481395395ee13fae9594
3982,Getting the Right Things Done,d95c1a11c412407eb9ca8b48d15b5174
3993,Symphony in C,c42e9a35cbe84b7fb59f8314ac62ee7c
4002,Brand Relevance,7c898df4332b430e87e473bae45d1049
4003,Job Interviews Are Broken. Thereâ€™s a Way to Fix Them.,3581727f9f6b4ea1b87cc9937e492665
4021,On the Future,40b25268f3d44cc2bd3bc81af1bf91c8
4024,Explainer: Nine â€˜Tipping Pointsâ€™ that Could Be Triggered by Climate Change,f57ff2a384ee499abc1ed0187ed5360e
4044,Are You Job Searching Right?,69c2f835aac94732a20a03446c136ccb
4045,The Future Is Asian,957c2164d1e1404fac7dbe2faafe5479
4046,What It Takes to Be #1,0bc7faf7e7d14b1ab2e3ce8bbd9f044b
4050,Don't Send a Resume,edeb12976ccd4f648cc909a9c10d064d
4070,The 80/20 Principle,aac7293a0c144f43ad41274e67cee1eb
4073,Fair Play,64f043e7ae49430aa765867e046e9ced
4074,Do I Make Myself Clear?,68ce65d35ed04bd5a3b1c87570c4bae6
4079,The Upswing,78fe1091155b4c18bae3ee9e6281bf4b
4091,Resisting the Rise of Facial Recognition,7e110ffe333149b2af4a1cfcafe62ff2
4095,How to Influence People,08c69f581aeb4c9bb9053999aa58352d
4114,Budget Management With Agile Projects,4983e58a9be6498cb65e8bb7241657b5
4121,The Art of Leadership,8bd298d60d9248f8972fe511151caeba
4133,Hire Purpose,31cd6b45d8e94373b92468f0076b0654
4137,Fair fÃ¼hren,e25d131d322641c19c584e171982d96e
4139,Frenemies,ba2c49fd22e2446bbd06aa44253feab1
4158,A Cash Management Survival Guide,51aaeedf874143afab9320460f309fa8
4162,Boost Business Resilience by Improving Net Working Capital,27d28d4c281d4a10b0dd14cfccaf188c
4168,250 Sales Questions To Close The Deal,770b4050d22d476a9969a49d920a93f3
4175,Meeting Excellence,61118a556d264a99a6f7b2960db37808
4176,Standing in the Fire,55557e326f3649c2bab1567d2f32558f
4179,Rethinking Readiness,7e4e7478fe614aaeac08c63dfbc29283
4180,Classify Viruses â€“ The Gain Is Worth the Pain,c2d5cb989c394d3c8d5cddf3cad2b95e
4182,How to Make Performance Evaluations Really Work,5d85ff3dcad84e7d9cc9660cfda12794
4185,EntreLeadership,c16e6064264c4442bf1ce02c979e278a
4187,Competition Is for Losers,acff82f8690542c7b0a618dc013e0484
4189,Inside the Black Box,b69fd2242734461bad44aa635b903bf4
4191,Get Out of Your Own Way,a1595ccb257a4d6bbaf07ed3c1440832
4197,How to Delegate the Right Tasks to the Right People,7d19b4fcb8b641f4a9fce04160c7c743
4200,Shoe Dog,13e3f88f1a064359aefee5435c0e26ed
4206,The Art of Managing Emotions,8a0e8867bcaa483fa9297f1aef1cbbc9
4215,The Riddle of Experience vs. Memory,b95b154a7b444efaa526363698217c97
4225,How Not to Manage People,25c5d81d5aa0490e823ab5a1856cae72
4229,The Shallows,c80e2e7da2f84791a33bccc7f7944f57
4249,The Little Book of Value Investing,945785a3c69242959b317d087c1364ec
4253,The Billion Dollar Mistake,3cc0f91f569943e786afae0c47ee912a
4254,Leadership in Turbulent Times,304b45fed4f84004954c55819f163349
4264,The Time Machine,d4f2118b764043d1a1b6c11847878e3f
4279,Designed for Digital,762efcba8af4415fa0bf06194da18ac3
4298,The Bullet Journal Method,c3579d1ca1fe4b93949608b94bb95cd0
4300,Do Less,20b0eefe555d42538c89fcce3457e4e4
4302,The Enigma of Reason,0f8fad79dbd14e7f8ca0fd00b7146b6f
4303,"Go Tech, or Go Extinct",02a578e8b7b84e9795831c80f2ba8e10
4307,The Ostrich Paradox,4fa9ecd2c00440f188a287755646584e
4309,Why Men Win at Work,8993b02e1d5d4b5b8a56faee4a9f7569
4322,Beating Biometric Bias,1e088624470b4a9b9ec431066e506204
4326,How do you teach a car that a snowman wonâ€™t walk across the road?,2791a1bf27c04e6780b61020cbe64ea1
4327,How AI can be a force for good,7315c615327e49d9983dd5aafd93bb07
4329,Consciousness Creep,43db26c925b0445eabcf8b327dde36cf
4330,The Malicious Use of Artificial Intelligence,cb7d4f106d3e4d5e997edf13a780d324
4341,Own Your Career Own Your Life,e3bdeb8e46a84fe1a6b2e13527afda06
4345,Basic Instincts,e031a90f48de47bea92cf0cdee89b68d
4348,Surfing Uncertainty,4f81388f604c41c3a24fdc6f607509d1
4371,Spillover,eaecdcdc7d4a453b88f0deb6a5bd7442
4470,The Price of Tomorrow,17b8d35623394df8822c4594fa5d7200
4605,The New World of Work,e56bda0721d944bfa0018a89d7427cbb
4611,Smart Cities For Dummies,9043b4e224c4427b864bc7d892b0a395
4814,The Creativity Code,0f830a4972e94a9bb869df631d277cce
4879,Between Debt and the Devil,8e76ac798c76448bb12743a69630023d
5402,Talk Like TED,3eb820b077c2483aab777712ee0a9b92
5480,The Return to Study Handbook,c76fb309f167473b824795be1fe4174a
5490,Never Go With Your Gut,082b05498f0b4069bd359a42b204e2f4
5559,The Road to Serfdom,3520cde5c2c142d8b2082f94127927dc
5644,Capital et IdÃ©ologie,c8e8b6be93aa49c5b1e29def6955070c
5682,Midnight in Chernobyl,56499138c4314a2999aa3a22988253b2
5895,Warren Buffett and the Interpretation of Financial Statements,119402bc322947919baeb76a8a25017d
6293,Friction,f35886a10371446999cfcb92b74b4f7f
6394,FÃ¼hren als Beruf,ba544d8c3184477cbff72970ec92e8e8
6547,Owned,599f1c1ab722450191ecde9f4b1475bf
6758,The Power of Understanding Yourself,762b2e9469c84b3db8563029ffd3844f
6895,On China,87c7e26f54c049a9a0003c4d9f5adc80
6960,Frederick Douglass,2587bb7bdb5940e3b5847de392a92f8a
7150,Digital et RH,cdd3bc223b74432798dbe13263c00f3f
7155,"Girl, Stop Apologizing",b3d82398b5e6435096da80ddecb68d35
7173,Management : Le manuel complet du management,1e55b38c481d45509ddeed6385d0c5b3
7207,Every Job Is a Sales Job,829828811bed483b9f7069ac6c290d7d
7325,The Haier Model,4a1810a18b4041c3ba0cd804bbe54492
7542,Connecting the Dots,b2791c008556432084906cbc3224cadc
7672,Teamlead â€“ FÃ¼hrung 4.0,8de0bdc8839e4b8091253d6a1cc041b6
7950,The One thing,346098cab622431ea643d1f8e2f1afef
8021,INSPIRED,dd9971abfc7844f39c809f125e73c1d3
8037,Bloodlands,813fa26b38d74416a8f4c9374606c9b7
8793,Everybody Has a Book Inside of Them,bb90a79c74414112902f0aa5c5d2cf55
9188,The Art of Action,fadc00fd06cc4e25a0ee6bae9096737d
9479,Mondays for Future,0923fdcbb514406b897e0b797eda6e5e
9626,The Constitution of Liberty,600537e7030c413696698cf5f41aedfd
10224,Besser arbeiten,2d300671799844fea8fe77d213450368
10762,The Real Wealth of Nations,52fbf9209e9140afb507aed221681e39
11072,Reinventing Capitalism in the Age of Big Data,f565423b4b5441f5b6d45ecad32849cc
11356,The New North,bbecd075f06f4630af774480b3e93532
11502,The Narrow Corridor,499e0f62b04345d0986da578b572290f
11506,Auf die FÃ¼hrungskraft kommt es an!,b0a106daeb65422080237981a83510ac
11749,Ð‘Ð¸Ñ€ÑŽÐ·Ð¾Ð²Ð¾Ðµ ÑƒÐ¿Ñ€Ð°Ð²Ð»ÐµÐ½Ð¸Ðµ Ð½Ð° Ð¿Ñ€Ð°ÐºÑ‚Ð¸ÐºÐµ,2956d91652d04348adb1cb219a1cd165
13299,That's What She Said,76869d1b004a4eeda23873c8e4e880cb
13924,Disaster by Choice,054d19a639bb4a9facf75547dff2a595
14074,Creating Great Teams,7967eafd91cd459d91fbf80f06a3b1a3
14593,Courage Goes to Work,1afe166b89f1455bb4b129d40c22ad2a
14614,Das Ende der Evolution,25f03506d7f04c97b133f9a1d06dff0e
14733,The Master Switch,03538a7c5c4440239861a0bb586a814a
14862,Au cÅ“ur de la Blockchain,3710c5844e834d82880d7c31bd21257e
15356,FÃ¼hrungsstark in alle Richtungen,45fd4908e7054511b8156776cd22760a
15753,Narrative and Numbers,ea060f8cab6740e7b6e8a250802491a3
15897,The Expertise Economy,898db6d42b7e44c1a217fee78c9880b7
16111,Upheaval,6fef4ba54ffc41eb84aea8ab019d1a11
16143,Transformation digitale 2.0,a6b721c0ffe74564944b5a36e9428a37
16166,Turn The Ship Around!,81b5b44a134e49769857acb622b9118d
16590,Eradication,4565bb4592d74f28a78ded5e8bcb9e1c
16660,Inspired,ef6ff845b4ff41f09be1a56e33f5db23
16936,The Importance of Small Decisions,81a17b86997a42758c6f77e5a02b187b
