,content,uuid
30934,Dependency Injection in ASP.NET Core,04a7e3f4503547b6aa553e64e1ecb296
31057,Common Challenges Facing Angular Enterprises,42d01a1d36eb4f0895982ffc9bfcaa18
31058,Using ASP.NET Core to Build Single-page Applications,4bafcebe13d04ec0b8809d89e069b6bf
31061,Angular Language Service: What's New,7b05178c9f654b088e4d53100a328406
31062,Styling Applications with Angular Material,15847186e32b4c9e85ca8d6a5bbe2ec1
31063,Angular Security Using JSON Web Tokens,2ebc234369be4ff1aaf7a81ad45d9089
31090,Azure SQL Database for the SQL Server DBA,ca5dce5ddb0e410c80e5390defb67c46
31098,Using the Serverless Framework with Node.js on AWS,4ab357ac239f4baaa4eb72da73037596
31128,Utilizing Insights and Observations with Data: Executive Briefing,6f92a4f6419245bdb93f327c5bfa30bf
31161,Call Control with CUCM for Cisco CICD (210-060),e7676a14759645f593c288f64858a1d2
31181,After Effects CC Compositing,6d5b964b79254e349cb49cc95782a1fd
31191,Physical Security,91c9e55af30b4f0bb43e0b07b5abc24e
31250,The .NET Ecosystem: The Big Picture,c6ba75957700456d90a4458326792da9
31252,PostgreSQL: Advanced Server Programming,20fdf2ad4897461ea5654e7be0f90613
31274,Web App Hacking: Hacking Authentication,968eec8f1c814575aeee4411a7ac25f8
31286,Windows Kernel Debugging Fundamentals,48a69b6719d94fd08512ff63061fd28b
31298,Building Data Visualizations Using Plotly,06d9337cb8dd46c0a14c58b860c6d3b8
31301,C# Design Patterns: Adapter,4a6381b5aa6746c1a265740226050fd6
31331,Building Pipelines for Workflow Orchestration Using Google Composer,fd1ad96c43aa4215b735f8609ad08ba1
31400,Creating a Mobile Puzzle Game in Unity,e60421fbcbab4d329edc7fdcdeb91358
31418,Excel Data Lookup Function Playbook,618d5e993a594a108cbad421b71073f8
31431,ASP.NET 4.0 New Features,cf37fc6f85c844e28ef2410e5e5eb270
31432,A Practical Start with TypeScript,28374af14f8f4608bd6fd389549721a3
31433,DDD and EF Core: Preserving Encapsulation,0ab977486d1b4013badb68e0f05c252f
31434,Refactoring from Anemic Domain Model Towards a Rich One,c15633e69d2f49038f9e02f3e87da61c
31435,ASP.NET Security Secrets Revealed,e9ef23056c4a4e3db65e749c6d9e299c
31437,ASP.NET Ajax JavaScript and jQuery,7b5d284fbe2f49bf89bab3fe1a728d3c
31440,Introduction to ASP.NET 4 WebForms,fab1755b9dda41dfa90d5e2fbe7f4cc9
31444,Domain-Driven Design: Working with Legacy Projects,044484d5c39f4b8ab919b73f762b626c
31451,"SharePoint Conference '19: Transform the Intranet with Innovations for News, Sites and Portals",9d9fc2e672394c8a9a9a8c89bf3d10d1
31453,Confluence: Getting Started ,25bc6e9a37dc40acb498a7ca9185d497
31455,DevOps Skills for Developers with Visual Studio and TFS 2017,3f43455afc8e499bb6b30672c8c354b1
31456,Managing IT: Communication,777de8daa636403895d93aeaed11f941
31515,"Java Fundamentals, Part 1",03d9b8be118d4298a298104b1d5b0145
31548,Understanding Machine Learning with R,15a029d12cf14bf9a6410ab5ea9f6c95
31554,"99% of Your IoT Data Is Worthless, but Which 99%?",d92d251eb1f14e1aa90a68fd1982a381
31584,After Effects CC Building on the Fundamentals,ca837d7b4a3f47598cbde783554af20a
31585,After Effects CC Color Grading,76c169efa4884e61a8d82a2f53295332
31586,After Effects CC Motion Tracking,56632e02372b400eaecf5325b87f5308
31650,Building Real World Applications with Elm,2f23db51c3b24d61b3bcb6d6cc54347c
31668,The Importance of Ethics in Data Science,feefb5fd33a34695bffc5d12c31a94a0
31677,Measuring .NET Performance,f33962282b8f4c0086c0a683aea0b8ce
31724,Code School: The Sequel to SQL,43aab7d573f548bcb37ce39fe6004016
31796,Adobe Target Optimize Digital Experiences Building on the Fundamentals,07a52ceee80345bab80cf0b2a3e7bf28
31809,Network Interface Layer and Ethernet Operation for Cisco CCNA 200-125/100-105,ada10c6d348542289a16221fe683331b
31841,Recording and Managing Excel Macros,1b5225a3218f4b7d91984a2802067c1e
31860,Accelerated C# Fundamentals,2511c2f90ee0403b91612f1eca759b07
31871,SCCM Current Branch: Deploy and Maintain Operating Systems,e85c8e3fb58249439e62b91578186fd4
31931,Project 2016 for Business Professionals,1f0fb0c460194932a011c6765cac0659
31932,Office 365 Development: Getting Started,efb7c1211fde45f58bffe696cce788d6
31943,Scrapping Your Scrappy Research Process for Scale: Front 2019,1bfae1374a1348b495aefa6631cdf67c
31996,Mastering Compression Settings in Premiere Pro and Media Encoder,41e518f4f65f4d71ae9cad9bf83f3483
31997,Animating Concept Art in After Effects and Photoshop,baa31b0956a54477a04f28fa2f5f5a01
31999,Premiere Pro CC Multi-camera Editing,322e3544ff2f4e94830681048fdf7c18
32000,Understanding Color Theory in Concept Art and Illustration,3847d1cc06fb4236b133ac983255fcf7
32002,Beginner's Guide to Concept Sketching,77dc547633e4497eab9f0fc6ae9722a9
32146,Getting Started with TestNG,bf7572eccb094339a4c780eaa4b8866e
32228,Using Office PowerPoint (2016),bf41db30d6c04d8bbeb2f3ec3ea64906
32249,JavaScript for C# Developers,c2f172e2a4c14be3b3ce722197e67830
32252,Constructing a User Interface with Angular,7b7e1e0db8a94ff0a683541e995dc490
32256,WPF Data Binding in Depth,b98c1f52d089407d9f7f729707824f5f
32257,"Best Practices in ASP.NET Core: Entities, Validation, and View Models",b13e9384935d4507a32f3e54ce9afa3a
32299,Using Outlook (2016),efa2e272e38545eebf644b487c42187a
32310,Webpack Fundamentals,4993d0279437462ca5f31e99b760079a
32312,Play by Play: Getting Started with Yarn as a Package Manager,5a69383a36dd470fb12a2bae59802ca5
32327,Introduction to SOLIDWORKS,352aad4461b14f9e8daf639aa7cc44a0
32333,LFCE: Linux Service Management - Advanced HTTP Services,620328caf3ca4c5ba6dda749bc74e924
32374,Business Analysis Techniques: Eliciting Information and Collaborating with Stakeholders ,cc8403c6b9fd451da5a18d78dd2bb6ea
32406,PHP Web Application Security,3549e1a07cca4743a8324ea3821665e5
32436,WAN Technologies for Cisco CCNA 200-125/200-105,c9ffc040091b4eb0b6b6b52df3d00a62
32438,"Securing Cloud DevOps in PaaS, IaaS, and SaaS Settings",2cb3602843f54de3a0a5b81fcb543451
32444,Using Live Text with After Effects and Premiere Pro,01b4326f7aeb4bf2a7ab27ef757d6991
32445,Optimizing Video Footage in After Effects,040e572033be4752aa1a913a931f27b6
32446,Introduction to Color Grading in DaVinci Resolve,9738ba8828e54256b207fc95dd496f1e
32448,Wedding Filmmaking Fundamentals,22c588f013db482d96997151ab2aa2ed
32449,CG101: Cinematography,09f251f13fc3493da9f2cee3b61acae7
32450,DSLR Video Fundamentals,28fa41a2b54d4a9e992ee775a6bd4fba
32463,Enabling IT Governance and Management,fd95c6f6ec3d4c4eb544f37638bd46be
32476,End-user Communications for Better IT,4340a14a10664e99872c1e363b0bbcff
32495,Crisis Communication and Technology: Communicating with Colleagues,ebba5e8aa410489995d4d04266d6f059
32496,Business Analysis: Defining Change Strategies,b6131405d77943488dc41fc49c8ec613
32509,Understanding the Shellshock Bash Bug,bf0191589d6249a9ae0cedb34fd6f724
32516,SwiftFest Boston '19: So You Want to Build an ARKit App,9798a8bb82144826b725b4b8892f5b91
32540,Introduction to Game Development with Unity,2c69babd39a245428cfbfacaf9fcc164
32541,Game Design Fundamentals,a0439db04b464ab4b50b6d09fb89c996
32554,Basic Management Principles in a Cloud Environment,02e00ce44f2c4af8a22d9da1c8bd52c6
32564,Integrating AWS IoT Core in Your Application,4898204edee54c378a9cebe680ff3f9e
32585,Creating Photo Realistic Renderings and Animations in Fusion 360,f805f444a41940f39c6a563e65185c84
32594,Data Science Adoption: Bringing Insights to Business,e34de612672d4fb4a29a92f5eba89302
32620,Introduction to Modeling in CINEMA 4D R16,d9333ce94dc44caa94a5e83e0124680b
32636,Practical Cryptography in Node.js,24ea645428a14870ac9290f9c3a1193a
32679,PRINCE2Â® - The Risk Theme ,51fa70d48fe8453190c60b199e9fbd0a
32683,Play by Play: Angular 2 Quick Start with John Papa and Ward Bell,c2251e08227b4930ba3a43c53fbb3906
32684,Preparing for Migration from AngularJS (1.x) to Angular (2+),d9e219bf88384f389223e3b27498761a
32695,Photoshop CC Selections,bfa32e256a9447bb8ccd24e86f9b4342
32711,Improving Unit Tests with Fluent Assertions,59e58ea3db0c48a1ba588a33a1093315
32730,Add Angular to MVC Applications,aef842e8c7124d2b8bf2333ab0dc8d9d
32731,Building Reusable Angular Services: Configuration Management,0b629d59caf4459d92acd07e856e6823
32732,ng-conf '19: Advanced Angular: Architecture Patterns and Concepts - Day 1,501f873600a64f38b9b782ba39362f49
32733,ng-bootstrap Playbook,928373dbbf6943fbb7dee42ec875309d
32735,Integrating Angular with ASP.NET Core RESTful Services,ccd45160b70e4290ba0cf564fedfd3c1
32736,Angular Crash Course,86281a5d84d54b289a32c6c0b90ec09a
32737,Building Reusable Angular Services: Logging,b888b5350d374a76a1ce7efc48677338
32740,.NET Micro ORMs,7723736723d7438290e16d966d4d9411
32741,The Journey from MVC to Angular,ebb5a96f6ec34102aabd6e24f1921251
32755,Customizing Your Team Workflow with the Best of Kanban and Scrum,01995fa85c304dabb795eb4a1831be4f
32785,Debugging Your Website with Fiddler and Chrome DevTools,f8e1f0430c8e432ba3df5ae020603ae6
32786,Language Modeling with Recurrent Neural Networks in TensorFlow,1d444c8389ea4f03902031c3421055c7
32817,Exploring Data with PivotTables,f77f5c9e189f4e328550b6af775c81d4
32831,Access 2019 Power Users,c5015429ea644878bf6f17ebbb13cba9
32856,Creating Microsoft Azure Stack Development Environments,73375de4108c425a9f961747910d96c2
32857,Microsoft Azure Stack Hub Development: Getting Started,4f38fb37388b42479c7e9aa26e1ab717
32877,Introduce Microsoft Endpoint Manager and Prepare Microsoft Intune,f5085f0e82b747458772632e3d490337
32890,10 Practical Techniques to Power Your Visual C++ Apps,fde3f5068e614992afbf3deffc5d74f4
32899,Premiere Pro CC Essential Graphics,dae7e8bd1ec84e3080f16eb0f3c569f5
32900,Cinematography: Introduction to Composition and Camera Movement,fcdd8c798ebf45839b9d4f08e91129ec
32901,Adobe Media Encoder CC Fundamentals,85a276c46360414aa2ed68bf47d030d5
32902,Premiere Pro CC Titles,eda6baaa60cc488a8627d604938dc4f4
32903,Audition CC Fundamentals,34f3ea3045a74feb9ab7b142035b40ef
32904,Creating a Custom DVD in Premiere Pro and Encore,83f9e47c5b874258aee1de104b138044
32905,After Effects CC Fundamentals,ccd43f193a2a46d8b140700c6187fd77
32910,API Design for ETL: CodeMash,f57f7b555ba9477785f5ffb86a6018a6
32926,C++11 Language Features,1ee0c248d8aa40beb067e0f6771c6317
32940,IT Governance Implementation Fundamentals,8d3053318ec44873b4189c4a9e94303b
32988,Image Classification with PyTorch,6f1e85cefce94d6d821fda1416966552
33034,The State of GDPR: Common Questions and Misperceptions,54b3f2a53d754324aced79db3c7995d1
33077,Microsoft Azure Fundamentals,ac1998a866984a4289e5e71167f66eef
33096,An Introduction to Design,39ba7e1421a54d9fb95b73d85dbb3107
33140,Using Git with a GUI,acf5081866b04960bd2025c53f2ee864
33150,Advanced TypeScript,0940fb2d1e254826a56aa89c4cc47bb3
33172,Keeping Costs down in Azure,968ebccd1f1040c686115f905c1fd009
33228,The Secrets to Designing Great Logos,5707ad93f8dc40078fbdc02c44f0a302
33230,Logo Workshop: The Angry Taco,4bc535987bcc4a7d9eb25497c8444ad8
33231,Design a Tech Logo That Stands Out,23c0b6f647a3434395b901e59b5d4bdb
33240,Implementing Predictive Analytics with TensorFlow,c20752f9cf3c43d289657ce710d0c134
33241,Building Machine Learning Models in SQL Using BigQuery ML,ccdab367aaf548059375733bf2a4c966
33256,Building Statistical Summaries with R,7682fb5da3924c8391eb14ca47c5885c
33259,Layer 2 Switching and VLANs in Junos OS,5354fc3f878b403f846fa7a7f37bb666
33392,Mining Data from Images,06d96d934e0246d5b5430a895aaa6c0a
33470,Getting Started with TypeScript,44a2ce84be6d4fd8a9b73d5ed4fcf025
33503,Google Cloud Platform Fundamentals for AWS Professionals,4cc402534f4840e98e595e47706b05ef
33514,Angular Denver '19: Debugging Your Angular Apps 101,757054dff383437eb21825cde05704fe
33530,Introduction to Azure App Services,6fbb53d493d64809bce6574e78182d31
33531,Java on Azure: Building Spring Boot Microservices,3b907fad28ee4e8e98814cdb62387dc8
33584,Fundamentals of Video Production in Adobe Prelude and Premiere Pro,908d3189ae954ddfbad4f226fb1e461a
33585,Adobe Story CC Fundamentals,96b936f2fa834859b1c864cf6a61e2ec
33586,Figuring out Azure Functions,cadf873fdf4c4453b02324c671661ef2
33613,Excel Application Development with VBA,6f6e863dfb4641deb91766496de859b5
33617,Implementing and Managing Federated Identities for SSO,d5ae06e2d76d4b699c6fbcdeb7e520d1
33728,Agile Release Management,c7020b1e98b347c9b67837521fc9eb7d
33781,Implementing HTTPS in ASP.NET and ASP.NET Core,26f3b3f8aff040a482f76a619e71c110
33791,Getting Started with ES2017/ES8,8f3a42d5d2914e70b46e68abe6d18790
33793,Creating Blazor Components ,1930dd71c8874286825e739c684857eb
33831,HTML Forms,22f8257f43f54cd387adb24f2a2b6e09
33834,AngularJS Patterns: Clean Code,c05ae39c7c82419a979a8b9fdc79a675
33838,Image Understanding with TensorFlow on GCP,460fa413b6ef4bde8643c98d2bb6b519
33866,Performing Incident Response and Handling,a5321454a56a416694bdb3438497aff4
33966,Formatting Excel Worksheets and Cells,a84572752ef942c3b34d59387cc49654
33997,Merging Predictive and Prescriptive Analytics with Data Literacy: Executive Briefing,dce49edb68814e548d01bbf5dc3e1a57
34019,IPv6 and Microsoft Windows,88c36ecad3d146a994cb7bbf3994ed62
34020,GDPR: The Big Picture,2746d303792f433e8fc35a03c895cf36
34038,Managing Public Networking in Microsoft Azure,53d11a5645ef4418af0199de3b04dae5
34046,Triggering Lambda Functions from Simple Devices with AWS IoT 1-Click,ca1ad6136f604f8ca6bfe031b2f95ea0
34047,Designing an Exploratory Data Analysis Research Plan,14864710562b4ccdb58f7d1552f4bc1e
34050,VB.NET Fundamentals,406a9b8565eb480a9feafb0414e54313
34054,What's New in Java 14,825386f4589d4294bbc7013fc1d9ea49
34070,Developing a Team and Its Culture,1c3108849710423a8cb4929238244332
34137,Introduction to the WiX Toolset,2af32ee36f4a4b5c9c7f0b9454a8b1e0
34187,Auditing Your Azure Assets for Security and Best Practices,b8c23d1724224a3ab519ef12ef4e0819
34194,Introduction to DevOps on Oracle Cloud,253936ded3ed4d65a00ca175b36092f3
34201,Drawing the Human Head,3c73d49218634e8e8fbbf036ab844beb
34203,Conceptualizing Environments from the Imagination in Photoshop,27e8012c3406436585cdda7b32d873c3
34204,Methods for Drawing the Human Head,8e68dc856b14453ab869252461b9d173
34205,Drawing Facial Features,7cf253b119a747a8a3440022e1565c69
34206,Capturing the Essence of Caricatures,297607cab357457c804295788720d3bf
34223,Careers in IT: How to Get Your First Job,bc1842fc2e1847b4a77dfea1a1314990
34266,Photoshop CC Creating Social Media Graphics,7b9b475db2004db3b595af4577243884
34302,Applying Lean Six Sigma,7ab6c3dd6a224f1a9b834367a1d294cf
34312,Case Studies in Project Management,839f2d8950f84f2d9b20ad2956294327
34344,Network Services for Cisco CCNA 200-125/200-105,fc828808c98c4e7f9c908fbeb7740e0a
34362,What You Need to Know About Governance in Azure,cb301279d5294caeb60a620e84e4418d
34364,Running the Business of Information Security,9dc59cad361f499d937bf85b4a6c6c8b
34443,Droidcon Boston '19: Finite State Machines to the Rescue: Get Complex App Flows Under Control,24f84b0895e94ce9987c3f38d2c58240
34447,Building Reusable Angular Components Using Schematics,280bef5c0b974897addafb983a564e88
34485,Basics of Programming with JavaScript,70210ef25166424fb53cdf3ffe49aff4
34523,Penetration Testing: The Big Picture,0dc4e00f28144835827270616b9e7230
34537,From Manual Testing to Automation Suite: CodeMash,034a45264fdd497cb2fc9db0d891794f
34553,Automating Infrastructure Deployment Using Google Cloud Deployment Manager,3ff91b5ba2004ae4961482dfac1119a9
34558,Groovy: Getting Started,b77356efd87e4e3eb2b1b0df1d5eeb61
34618,Photoshop CC Master Luminosity Masks,86a8165559044b0a99d7fd33951a55d3
34623,Deploying Cisco Prime Collaboration and Cisco TelePresence Management Server,9d8dcb3c741d4811b28d1c6cdb4983b7
34674,Working with Collections in Oracle PL/SQL,55707154ccdb45b7a0d7b2e1de296538
34684,Using Deductive Reasoning in Decision Making,6570badb0b984b97a0cda1f568012056
34694,Computer Fundamentals: Virtualization and Cloud Computing,1988eeb0ed37445cb05749951a1c3f3d
34702,Managing Governance and Compliance Features in Microsoft 365,6009c1e509cb49a9951828b499b1db98
34704,Data Storytelling: Moving Beyond Static Data Visualizations,b3c8865942bd4cf5980b51ca98128166
34720,Charting Data with Excel,3fbf1c05458540d4ad598592048fe742
34725,Play by Play: The Four Key Skills for Tomorrow - PACE,46ae927247c241158a8fb34b2b3885b4
34757,Salesforce Accidental Admin: Reports & Dashboards in Classic and Lightning,4f1be34cd7f845dcb426e976df7ac4e4
34767,Introduction to Logic Pro X,765037a4c62f48fdb46df84e54c3747b
34770,Ethical Hacking: Malware Threats,0ec24d47d95b42138741d7e1f1c0abbd
34845,ng-conf '19: The Form Awakens,15ae8b754ded4376b28771f6a7bf01f6
34852,Play by Play: iOS and Swift from Scratch,fd8e492b116343b9a1ee10ed41c2e9e2
34880,Inter-switch Connectivity for CCNP Routing & Switching 300-115 SWITCH,ca12ebb13ea84a93a8c96d631fa31241
34951,Assigning Resource-based Policies on AWS,293cd2806e664cb181f239a9a63dac25
34960,TQ Blockchain,97667071901d4792bd8d85919d2ddb94
35018,Linux Command Line Interface (CLI) Fundamentals,289f8210ddf24ce99f0589ec2748e98f
35049,Pluralsight Originals: Design from Concept to Production,84397f555bf6437bb132ac6615fa7f91
35050,Creating Quick Sketch Models in SolidWorks,07c1dfe94e814fc7bed7e72279ed263d
35051,Modeling and Rendering a Concept Design for Footwear in Blender and KeyShot,afcafb38a52349219f28a4e99849e4aa
35052,Ergonomic Design in SOLIDWORKS,df9ca0ed87e54264a8a5fc2d097607fc
35053,Rendering Monster Assets in KeyShot and Photoshop,c8845c96838e4f52a6ed90890382b90f
35074,Conducting UX Research,4080657aba3b4a57ae6d524209b8191a
35089,Linux: System Security (LPIC-2),db733eac3cd34fa5b2516a4b670ba2c7
35103,Handling Difficult Situations at Work,0ae4580de9074b4c96197168593b6994
35131,Creating a TypeScript Declaration File,674ccf03bb4742f48dbe4fc940529fb0
35176,Oracle REST Data Services,1abcba7257944e26915bd63e7ace066f
35177,Play by Play: Obliterate the Tedium - Practical VBA for the Excel Practitioner,5f7981b5d419426ea5e41fd11eb3a2f6
35252,Building ASP.NET Web API OData Services,d4176f79b5224fa996bc62d791ae6357
35253,Creating a Site with CSS Grid and Bootstrap 4,2f7d8f2e358740e4a6ede7aa3efde16f
35305,Transforming Robot Production Pipeline Volume 1: Concept and Design,5ae31c031adc458d8bb0c51cbae875be
35307,Developing and Implementing Vulnerability Management Programs,6b8de06fe5714eae9028475df192bfa1
35340,Pitching Your Idea Effectively,438aa2d13b61400c9b66cfc6175a694d
35464,Your First Day with CSS,508d9eccebeb44e6bb21f8676d7ea1f1
35510,Writing Process Instructions and Directions,d0ebc974433244988c57787f8a1e8b7e
35527,AngularJS Security Fundamentals,09c018d85d4546c8b279386a2fdc7dc0
35538,API Design in Node.js Featuring Express & Mongo,ce6ec1c56f414f468ce258d48e36d21b
35544,Prototyping Your UX Design in React,8e566b3dbe2e40ed8fb9e094221989b3
35555,Building an Angular Application with Node and Token Authentication,4e4f1977f9934cd4bcafbcd1c7db2089
35557,Zero to Production Node.js on Amazon Web Services,b8c05000c82d4ff9a2579f0e3c49acb5
35561,Understanding Lean and Value-driven Delivery,86e9a65a675140e0bdfa7225f790906c
35609,Entity Framework Database Performance Anti-patterns,20d27e5642524502913be13360ebf1ed
35614,Ethical Hacking: Sniffing,803a424a626f4359b7d895d78cbd1380
35638,Manage Your End-to-end Machine Learning Lifecycle with MLOps,713e0b09b0564f5cba6fbc47d9b66f3a
35650,Angular Denver '19: The Facade of NgRx Facades,bb7eab432b0b455fa9aa4dc7f6c4b0fa
35669,Linux: Managing Web Services (LPIC-2),d1c23052cab4449d9460207196019c4a
35674, Displaying Tables with Excel,92e29a47a003407e945686811ecbe70c
35723,Using Specialized Types and Language Features in TypeScript,706597107dcd4b64b6a1cbe4f2c767b0
35743,Performing OSINT Gathering on Corporate Targets,5ecdbd462fae4398a791dd0e0bc64708
35744,Ethical Hacking: Social Engineering,1d405c4653ea4c5dadb688c6f5dee9df
35776,Exploring Containers and Orchestration in Azure,c0c0eeec12ae4c7c9ab7eedbcd81e0c2
35778,Introduction to VLANs for Cisco CCNA 200-125/100-105,2622b32aa67f47398ade044c99dcb01b
35779,Routing IPv4 and IPv6 for Cisco CCNA 200-125/100-105,e115f9bbb95e4c719b1fe0e43a7216cc
35828,Meet EventMachine,f395587f16bd4572b08824f411895ae7
35881,Effective Phone Skills,3d1e77b32ad14b86af09937e36e86022
35917,The Psychology of Consumer and User Experience CX/UX,5df3042cb5e849aeaa987a82a8dafd5b
35927,Quick Start to Modeling in 3ds Max: Volume 1,c7f422c3975e4cfc8505a475231a979a
36124,How to Start a Software YouTube Channel,38e6e4f54bd747858e651a3a3a17c7a0
36212,Conflict Resolution in the Workplace,ebafa54237574e7591d883ae5b8499fc
36231,Embedding Intelligence into the Heart of Customer Operations,6d93246b90dc4ad087a941fb5d9e55ec
36239,Introduce and Implement Veeam Backup and Replication,aac5c67ff63f42bc81be8133b24ae57c
36240,"Backup, Recover, and Replicate Workloads with Veeam Backup and Replication",737f4a17e67249ee8443890917481a52
36272,"Penetration Testing of Identity, Authentication and Authorization Mechanism",17ac0bc663654fc39dc74c6c9828a2e5
36339,Defensive Coding in C#,06f86aef0c254460913e36d6a190b8f2
36344,Introduction to Docker on Windows with Visual Studio 2017,8773ce3b2c0f471f8913dd65ddd0e430
36347,Source Control with Microsoft TFS/VSTS and Visual Studio 2017,8037b967018b482bb9f60e8c4277b527
36578,Introduction to Data Warehousing and Business Intelligence,4db5ededb84b4f52b1b4c5be5cc1a5fe
36586,ng-conf '19: NgRx: A Reactive State of Mind - Day 1,4fee0864c2614e758b5a0f52ac31caa6
36703,C# Design Patterns: Flyweight,da106d4595934b7ca2cd7b6f2cc8bb7b
36751,"Citrix XenDesktop 7.15 LTSR: Citrix Policies, User Profiles, and Workspace Environment Management",5da85c81ea7b4b84b9c350806e1166db
36797,"Interview with Wendy Warham, Fujitsu VP Digital Transformation & Innovation",11e4cd58e4a245919b980f23b58dc7cd
36838,SQL Server Fundamentals,78e2e915819d4d9fa0a6cb4f360ebce1
36869,Visual Communication: Creating Engaging and Effective Technical Diagrams,1181b44e46d444e9ac8464cef6fdbfd4
36870,British Telecom: Data-driven Digital Transformation,d38071f3f80a4952a7cb9a618cb40547
36946,Building a Site with Angular and PHP,c07489987c494dcb874e298fd3ef390a
36951,Code School: Git Real 2,b1e54e63677440afa259dfc2d7139d5c
36982,Python for Maya Fundamentals,d83d25f4c45845e99844847b035fec68
36983,Business Automation with Python: Getting Started,06cfba0f07fa4e409ae0c1f7acb27e21
37033,Microsoft Dynamics 365 for Field Service,daab7df99c1c416ba3c4a42b1cd2d99f
37074,JavaScript Build Automation With Gulp.js,0ac50bdfffae4a7ea8f108590e4f0792
37079,Getting Started with PowerShell Core on Linux and macOS,949feb9e7b054f73ba4ab3dfdd481e85
37116,Modern C++ Secure Coding Practices: Const Correctness,3cf347f75f2641208086f0965ab9e1e5
37120,Developing an Agile Mindset: Executive Briefing,b503e72d07924e788530ad3df5ecc869
37139,Dapper: Getting Started ,f66e57db9f614ccd8e9cc24adb980107
37175,PowerShell and SQL Server,08d8bdccbb1a4d98b1814e1239792ff8
37194,Forecasting for Agile Teams,f089d432119043dcb8bf6d9dad687c72
37207,Excel Statistics and Finance Function Playbook,8b7fbc342bc14f65b6b08cd40fc5d9c9
37216,vSphere 6 Foundations: Introduction,c9ec524cbc3d4d9d9d8f4b48deb049e2
37225,Calculating Cell Values with Formulas,767b3d0355b6460cad41e51ec54d9473
37244,Azure SQL Database: Diagnosing Performance Issues with DMVs,b8c82d2b42174d00b6ec3fc81919015f
37299,Getting Your Data Ready to Train Computer Vision Models Using Azure Machine Learning,a3ea71ad09474c94a4d8d0d8b0483394
37309,Building and Implementing a Security Awareness Training Program,8e5eaf100755471aa0a5d4d771e2b064
37340,Ember.js Fundamentals,9587186b35fb4352980a4d12e3fc2f17
37354,Machine Learning Simplified: From Ideation to Deployment with Azure Machine Learning,6b7e8e215af7435c9624a6adc54d3539
37373,Groovy Fundamentals,ee4c4fd82a2246828f276f0b887bccd7
37377,Understanding Lean Six Sigma Tools,259561a186d24bde985388e33ffa6989
37382,Ethical Hacking: Denial of Service,2b15f6d74fe64c9c9454aded46241800
37431,Spring Retry: Getting Started,edaf0c262e894c0eb305fe4f7ae08882
37445,Cloud Foundry for Developers,e47c9364956944779b061ffe7cdcd9b0
37498,Meet the Command Line,eef0f85c278749f7904afe0a31df892a
37526,Illustrator CC for UX Design,6f15ea1e71404bc3a1ca699b7cbe6e74
37565,VoIP and Web Calls: Tips for Better Remote Communications,0c075a64175a4e6ba8d360f1a4aed50e
37568,Enterprise Data Modeling: Getting Started,94f23d760c5f49a6ab5e42f24f300b16
37570,Manipulating Data in Tableau Desktop,a2c8bc9df8804e828d50cad3d8d9f124
37572,Financial  Management:  Automate  Forecasting  in  Python,b9fde004720440188f04d81f0b170f99
37598,Microsoft Azure for .NET Developers - Cloud Patterns and Architecture,f47bd9407a3b4ef2a7c6ff92d017abab
37644,Citrix XenDesktop 7.15 LTSR: Delivery Controller,f424a0b5544440e3bd5c3d16c0be36da
37674,Protecting Yourself from Distractions,bced376ecec549cdaeffc4f55c3ac311
37703,"Establishing Goals, Roles, and Guidelines for a Team",8ed750fe9e784374bf9bd28c5a999fea
37704,Building an IT Strategic Plan,1abf99adedfb4631ace115e6c9bd1fc5
37705,Pitching the Project: Winning Management Buy-in on a Project,d0bf9e7d0c6b41459d23808ae240297b
37752,Global Transit Network Architectures with Azure Virtual WAN,d4c0776edaf2453e978bb2549dbeb2d4
37760,Technical Leadership 101: CodeMash,6bb8e724eae64018b70cb901dd1978af
37811,How to Get Started with Swift in 2020: CodeMash,7b040b1acfcb482bb00b34a5ab50e27e
37869,Cybersecurity Threats: Ransomware,e964c560d0434b59829dffc81cf2dbf0
37872,Infrastructure Services for CCNP Routing & Switching 300-115 SWITCH,1bcd5dbcabd04c16a9ae159189c06984
37875,Linux: Network Client Management (LPIC-2),19103e910394475c918c73690b2f1996
37905,Illustrator CC Pixels to Vectors,b411ecd51f1349d89495ed2e906f76a0
37977,Managing Jobs and Processes with Bash and Z Shell,58a7e78ce11e48d2ad4a114994790db0
37979,Managing Files Using Bash and Z Shell,2911ae4cf1e6497dbfea40b020f2f2b8
38020,Developing Applications with AWS Lightsail,8c0077c70df54a8c9cf0e91944560a2c
38026,Risk Management and Information Systems Control: Risk Identification,66047e4fe94d4bb5b11a201f17ad452f
38056,LINQ Architecture,303cfa1df88045fbb8ded0bc2cae5110
38134,Introduction to Sequelize ORM for Node.js,e69cf29604294727969609f9258f6603
38152,Mastering Microsoft Azure Resource Manager,450f0f4dc3a14d5a8d398fa33fe2c63a
38177,Apex Academy: The Power of SOQL,5b3138718ded40849d23c9da24ca7703
38191,Setting Up a Malware Analysis Lab,3883766a2ca542fca185240b5afba78e
38193,PowerShell & DevOps Global Summit 2016 Sessions,b2e5de0923f548f491d759ca24d2c6ee
38226,Azure Identity Fundamentals,47fcaca02b18472ebb043d453edfe321
38228,"Law, Ethics, and Security Compliance Management",df20cbcee3df45939ce6197a60c0bc09
38234,Scrum: Executive Briefing,1de52dffa64242679e2be0d94bfca52e
